H,BATCH001,20230101120000
D,ABC1,,30-Feb-2023,USA,75K,1000,Jane Doe
D,1002,Alice Johnson with an extremely long name that exceeds the maximum length,19850215,CA,80000.00,MANAGER,Jane Doe
D,1003,Bob Williams,19900320,UK,65000.00,1001,
D,,Carol Brown,04-25-1995,AU,-60000.00,1001,John Smith
D,1005,David Miller,31-11-1988,D,70000.00,1002,Alice Johnson
F,NOT_A_NUMBER,FIVE 
